647,370269,บรรณารักษศาสตร์
648,370279,เคมีเทคนิค/เคมีวิศวกรรม
649,370279,Chemical Engineering
650,370291,นิติศาสตร์
651,370292,ช่างโลหะ
652,370301,ช่างกลโรงงาน
653,370301,เทคโนโลยีอุตสาหกรรม
654,370339,อิเล็กทรอนิกส์
655,370339,เทคโนโลยีอิเล็กทรอนิกส์
656,370341,รัฐศาสตร์
657,370348,เคมี
658,370348,พัฒนาผลิตภัณฑ์อุตสาหกรรมเกษตร
659,370370,บัญชี
660,370389,NULL
661,370389,เภสัชเวท
662,370389,เภสัชเคมีและผลิตภัณฑ์ธรรมชาติ
663,370395,บัญชี
664,370395,การบริหารธุรกิจ
665,370395,การจัดการทั่วไป
666,370411,เศรษฐศาสตร์เกษตร
667,370415,เคมีปฎิบัติ
668,370415,วิทยาศาสตร์ทั่วไป
669,370415,สิ่งแวดล้อมศึกษา
670,370461,ฟิสิกส์
671,370476,เคมี
672,370476,เทคโนโลยีการจัดการพลังงาน
673,370482,ช่างไฟฟ้า
674,370482,ช่างไฟฟ้ากำลัง
675,370495,ช่างอิเล็กทรอนิกส์
676,370495,เทคโนโลยีอิเล็กทรอนิกส์
677,370529,การบริหารงานบุคคล
678,370562,รัฐศาสตร์
679,370574,อิเล็กทรอนิกส์
680,370579,เกษตรศาสตร์
681,370579,เกษตรศาสตร์
682,370579,Agricultural Science
683,370589,พณิชยการ
684,370589,การจัดการทั่วไป
685,370589,การจัดการทั่วไป
686,370596,ประติมากรรมสากล
687,370623,พยาบาลศาสตร์และการผดุงครรภ์ ชั้น 1
688,370627,เทคโนโลยีหลังการเก็บเกี่ยว
689,370627,เกษตรกรรม
690,370627,ส่งเสริมเกษตรและ สหกรณ์
691,370630,วิทยาศาสตร์เคมี
692,370632,เภสัชศาสตร์
693,370633,ช่างยนต์
694,370633,เทคโนโลยีเครื่องต้นกำลัง
695,370634,ช่างกลโรงงาน
696,370634,เครื่องกลอุตสาหกรรม
697,370634,วิศวกรรมเครื่องกล
698,370634,วิศวกรรมการเชื่อม
699,370635,เกษตรกรรม
700,370635,วิทยาศาสตร์ทั่วไป
701,370637,วิทย์-เคมี
702,370637,วิทยาศาสตร์-เคมี
703,370638,เคมี
704,370640,เศรษฐศาสตร์การเงินการธนาคาร
705,370640,เทคโนโลยีการบริหาร
706,372024,รัฐศาสตร์
707,380050,NULL
708,380060,วิทยาการคอมพิวเตอร์
709,380060,COMPUTER SCIENCE
710,380094,การตลาด
711,380102,เทคโนโลยีขนถ่ายวัสดุ
712,380225,NULL
713,380244,ช่างเทคนิคโลหะ
714,380244,เทคโนโลยีอุตสาหกรรม
715,380296,เกษตรศาสตร์
716,380296,เกษตรศาสตร์
717,380296,Environmental Pharmaceutical Sciences
718,380306,วิทย์-เคมี
719,380359,NULL
720,380361,NULL
721,380363,ช่างเทคนิคอุตสาหกรรม
722,380363,เทคโนโลยีขนถ่ายวัสดุ
723,380426,วิศวกรรมไฟฟ้า
724,380514,วิศวกรรมไฟฟ้า
725,380530,ฟิสิกส์ประยุกต์
726,380558,การจัดการทั่วไป
727,380566,เคมี
728,380566,บริหารรัฐกิจ
